food_code,food_name,meal_type,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit
ASC285,Vermicelli kheer (Semiya/Seviyan ki kheer),"lunch,dinner",asc_manual,504.2794495,120.0692368,15.87435913,3.354676723,4.997086048,12.7912426,0.495508313,2855.30835,1450.341064,229.3100281,2.116766453,104.7973862,90.3391037,10.66920471,22.52063751,116.5705414,0.295074224,0.05239943,1.460062385,0.003908015,0.055955771,0.02925612,0.347525716,7.933571815,0.362909257,0.155790135,0,0.092395991,0,7.009106636,0.032204535,0.096551217,0.118107386,0.318321645,0.037104934,1.776950121,7.009106636,1.744729161,190.2727509,bowl
ASC286,Semolina kheer (Suji/Rava kheer),"lunch,dinner",asc_manual,476.143158,113.2107925,15.88238144,3.426756382,4.204195023,12.88099861,0.507186592,2374.727783,1241.538818,198.4486847,0,105.9912186,91.64395905,10.71233368,22.6588192,122.2257919,0.336258739,0.063269541,1.326920509,0.003898538,0.109819904,0.029076075,0.404788464,0,0.324311078,0.373259991,0,0.101877362,0,7.611104012,0.039861564,0.098691143,0.139095172,0.332367748,0.040898755,1.753315568,7.611104012,1.759872437,186.8063812,bowl
ASC287,Paneer kheer,"lunch,dinner",asc_manual,441.9122925,105.3052521,10.02911663,4.527268887,5.372189045,9.865661621,0.067964621,3119.734863,1567.268066,208.5254822,0,144.6628113,114.0155411,10.90779591,23.8129158,112.7482986,0.264257669,0.045811422,2.841662169,0.013088968,0.031979408,0.016929828,0.540287435,0,0.291023731,0.025430329,0,0.039648965,0,14.44659042,0.028626267,0.104831569,0.096747749,0.339762658,0.039126214,3.540118456,14.44659042,1.748358488,190.4978485,bowl
ASC288,Cabbage kheer (Pattagobhi ki kheer),"lunch,dinner",asc_manual,350.8928528,83.50871277,9.729502678,2.870052576,3.797400951,9.282193184,0.511225104,2154.547119,1126.503906,181.3250427,0,102.7400742,83.03862762,10.99376297,22.66781235,136.0471954,0.237723932,0.041108359,0.941957712,0.00392383,0.053082578,0.020044805,0.305684865,0,0.293719292,0.049169909,0,17.81030464,0,13.17229366,0.029419878,0.09567032,0.11929293,0.309269756,0.053155288,1.792306304,13.17229366,6.821237564,201.256897,bowl
ASC289,Carrot kheer (Gajar ki kheer),"lunch,dinner",asc_manual,358.596344,85.34985352,10.09109497,2.805594921,3.852425814,9.632781029,0.734469235,2161.019775,1125.082642,208.7746429,0,100.1193161,85.06826019,10.79567337,28.5397625,142.3357697,0.277027488,0.048969068,0.806753516,0.00392383,0.057799,0.020044805,0.319834143,0,0.318873554,0.229966208,0,2.929983139,0,9.663273811,0.030992022,0.092526041,0.116148643,0.318702579,0.050011005,1.806455612,9.663273811,2.571738243,1632.534668,bowl
ASC290,Cauliflower kheer (Phoolgobhi ki kheer),"lunch,dinner",asc_manual,344.1437073,81.95392609,8.782567978,3.03789854,3.951557636,8.491175652,0.552084208,2254.540771,1140.188477,190.5808563,0,101.7513275,87.51673126,11.21684265,25.1945343,145.2041168,0.303465813,0.04191177,0.863128781,0.004330519,0.049948428,0.016752619,0.329387367,0,0.277669758,0.186940506,0,1.920558333,0,12.10960388,0.030829092,0.100651711,0.122036919,0.364246309,0.050994646,1.962409973,12.10960388,7.856083393,171.8128815,bowl
ASC291,Moong dal kheer,"lunch,dinner",asc_manual,324.2302551,77.15716553,9.894006729,2.952488661,2.973688841,7.918551922,0.395187855,1690.48877,855.0233765,141.5497894,0,75.66461945,76.45097351,11.90968418,16.33641243,123.5589142,0.281513691,0.064201467,2.456804514,0.002635079,0.051071208,0.052043509,0.310350478,0,0.215033427,0.085983522,0,0.335386127,0,7.967285633,0.032151788,0.07311102,0.129126355,0.274492532,0.032494634,1.253894567,7.967285633,1.248125196,146.932373,bowl
ASC292,Phirni,"lunch,dinner",asc_manual,487.7981567,116.1173553,16.10829353,3.48725152,4.344455242,10.78785229,0.357636303,2375.524658,1344.976685,234.8470154,0,104.5701904,96.29977417,11.53042507,22.47098732,114.5054779,0.226344839,0.060152989,0.927965701,0.003836124,0.082485013,0.030321825,0.391668379,0,0.393526316,0.012315485,0,0.167624563,0,7.006551266,0.038705122,0.100879334,0.270264626,0.336367577,0.050305974,1.745247722,7.006551266,1.737105727,175.6016388,bowl
ASC293,Semolina halwa (Suji ka halwa),"lunch,dinner",asc_manual,940.2266846,225.6477661,24.66636276,2.164455652,13.38191223,13.9758625,1.8562361,7412.72168,3906.347656,857.2132568,30.82320595,11.76905632,27.64226532,13.0761385,1.279362202,70.45983887,0.654718697,0.11279539,1.827266097,0.001901265,0.477937609,0.050119031,0.420971066,115.5243683,1.209243178,1.462480783,0,0.37010777,0,4.987276077,0.049171783,0.011375767,0.249571472,0.132854283,0.020682871,0.132349327,4.987276077,0.029933592,279.7137451,bowl
ASC294,Shahi suji halwa,"lunch,dinner",asc_manual,1595.022339,382.3438416,44.43684769,3.480142355,21.72504616,27.20889091,2.961525917,12035.97266,6342.520996,1389.811768,50.05086517,18.63580894,43.89420319,20.88148499,2.184180975,99.82909393,0.981861651,0.182950154,2.94214654,0.002765005,0.769094586,0.065106817,0.685707033,187.5890045,1.963306069,2.351149559,0,0.579094648,0,7.584059238,0.078636825,0.017934892,0.398809761,0.21290946,0.031302135,0.20510681,7.584059238,0.021078331,451.4208374,bowl
ASC295,Carrot halwa (Gajar ka halwa),"lunch,dinner",asc_manual,722.3648071,172.6410828,18.5328846,3.112478971,9.732268333,16.85336304,2.653146982,5410.094727,2812.912598,694.9889526,14.65943623,106.9428558,98.65240479,22.98331451,39.95637131,249.9299164,0.763750076,0.099185385,5.726873398,0.017294917,0.235167161,0.028305823,0.540620327,54.94308853,0.716173649,0.931348562,0,11.03655338,0,26.69753456,0.046510935,0.042915203,0.224421069,0.264845967,0.079431497,3.557457209,26.69753456,3.891134977,5740.772461,bowl
ASC296,Egg halwa (Ande ka halwa),"lunch,dinner",asc_manual,1262.465698,299.7441101,39.58943176,7.854403973,13.41347122,37.85482025,0.487564772,5538.155273,3406.170898,883.4352417,204.9326477,35.77201843,96.90155792,7.93264246,83.04409027,119.0259094,1.445233226,0.059170984,21.01403999,0.001088083,0.207150251,0.013471503,0.692797959,159.917099,1.144507766,0.226528496,0.435233146,0.035284974,7.569948196,25.56917,0.031709842,0.098808289,0.062849738,0.763056993,0.083678752,9.476372719,25.56917,0,187.6787567,bowl
ASC297,Potato halwa (Aloo ka halwa),"lunch,dinner",asc_manual,637.9686279,151.6638489,29.17604065,1.526275635,3.484855652,17.42143631,1.64178443,1576.779419,1203.115234,406.2495728,6.226272106,14.14728451,41.8316803,25.14726067,4.228940487,451.7298279,0.630182207,0.112174131,0.696497083,0.002531005,0.27091369,0.040496077,0.300021499,23.33586502,0.559102774,0.325913697,0,1.829945683,0,13.108531,0.050694764,0.012117186,0.882275343,0.313419372,0.082252592,1.123066306,13.108531,18.3377552,214.7136688,bowl
ASC298,Pumpkin halwa (Kaddu ka halwa),"lunch,dinner",asc_manual,800.8034058,190.2737579,27.60469246,1.32619071,8.809317589,26.63560295,2.970314741,5136.914551,1800.276367,469.309082,9.520124435,24.34105301,35.09790039,19.35386467,8.090763092,235.4642639,0.62979877,0.146271929,1.972551703,0.003095975,0.312275529,0.056114551,0.24842234,35.6811142,1.37371397,1.082026601,0,54.32794189,0,17.99291801,0.025230909,0.02621904,0.371096492,0.142755419,0.064494319,1.172854781,17.99291801,5.21380806,1021.151611,bowl
ASC299,Moong dal halwa,"lunch,dinner",asc_manual,1461.343018,349.8030396,40.22579956,8.350697517,17.67928505,25.58980942,2.647698879,10384.38477,4714.051758,972.7160645,34.81496811,110.3997955,172.4367065,46.77758408,11.18888187,386.8678284,1.51332736,0.277137011,18.24379349,0.020303177,0.438037515,0.138379291,1.052109241,130.4853821,1.041435122,1.02238071,0,1.908101439,0,36.19443893,0.109816544,0.046186183,0.535817146,0.450335473,0.059732676,3.420148849,36.19443893,0.02641472,442.2822571,bowl
ASC300,Caramel custard (steamed),"lunch,dinner",asc_manual,512.1982422,121.5778046,15.01551723,4.970086098,4.868793011,14.98318958,0,2387.758545,1535.172363,337.5172424,78.87931061,88.11637878,102.4396515,8.217672348,43.56896591,105.2931061,0.512155175,0.048241381,9.329741478,0.002586207,0.011767241,0,0.490129322,42.67241287,0.467672408,0,0.181034476,0,3.148706913,15.17456913,0.032375,0.11247845,0.077262931,0.536788821,0.060456894,5.211206913,15.17456913,1.299569011,158.4051666,bowl
ASC301,Baked custard,"lunch,dinner",asc_manual,447.4647827,106.5260544,9.453520775,5.413426876,5.303098202,9.418310165,0,2600.751221,1672.112671,367.6244202,85.9154892,95.31925201,111.511734,8.819249153,47.12675858,114.3568039,0.544694841,0.044657279,10.16197109,0.002816902,0.012816901,0,0.527276993,46.47887421,0.509389699,0,0.197183087,0,3.429577351,16.52816963,0.035262913,0.122511737,0.084154926,0.584671378,0.065849766,5.676056385,16.52816963,1.415493011,172.5352173,bowl
ASC302,Soft Custard (stirred),"lunch,dinner",asc_manual,459.0781555,109.1819611,11.18957901,5.013466835,5.065971851,11.15350723,0,2545.771484,1573.466919,330.4368591,73.34669495,95.82364655,106.8348694,8.725049973,122.1715393,111.7535095,0.488456935,0.044777557,8.789578438,0.002885771,0.012144288,0,0.492424846,39.67935944,0.461322635,0,0.168336675,0,2.92785573,14.95551109,0.033711422,0.117815629,0.08146292,0.540020049,0.061026052,5.083767414,14.95551109,1.450100183,171.3426819,bowl
ASC304,Chocolate ice cream,"lunch,dinner",asc_manual,743.0593262,177.7037811,15.40889454,4.468894958,11.24598408,15.32938004,0,6645.929688,3241.967773,486.9919128,68.26145172,84.23989105,97.51860046,13.62991905,36.78813934,118.0539093,0.473369271,0.078495957,6.078166962,0.001509434,0.049541779,0,0.487358481,125.7412415,0.541913748,0,0.113207541,0.154986516,1.969002604,11.79299164,0.032239892,0.13543126,0.106805928,0.447803229,0.048857141,4.350943565,11.79299164,1.095417857,151.6172485,ice-cream cup
ASC305,Mango ice cream,"lunch,dinner",asc_manual,525.3289185,125.6859665,11.13508797,3.402543783,7.618004322,11.00899124,0.515350878,4443.607422,2141.030762,373.0350952,55.20833206,67.16941071,71.52357483,9.597039223,29.13157845,115.2916641,0.393903524,0.051364034,5.218201637,0.006578947,0.065745614,0,0.347280711,101.4802628,0.431469291,1.016995549,0.092105262,1.307565808,1.601973653,31.19736862,0.031274125,0.114243418,0.133607447,0.369594306,0.069684215,3.748903513,31.19736862,9.862938881,506.3048096,ice-cream cup
ASC307,Fruit Ice cream (Phalon ka Ice cream),"lunch,dinner",asc_manual,717.8103027,171.4606934,16.05136108,4.373229504,10.38054466,14.02972794,0.331517518,5380.762695,2147.268555,263.8754883,17.12062263,93.34630585,70.27703857,6.733852386,38.78287888,119.980545,0.364280164,0.025797665,0.673151731,0.001867704,0.00618677,0,0.263035029,90.58365631,0.249027237,0,0,0,0,4.854474545,0.023501946,0.110505834,0.068482488,0.252140075,0.028015563,1.796108961,4.854474545,1.24980545,145.992218,ice-cream cup
ASC308,Caramel ice cream,"lunch,dinner",asc_manual,725.4851074,173.5227661,14.805933,4.313412189,11.1521616,14.52314758,0.084129669,6418.384277,3295.953613,548.1990356,54.78909683,87.31939697,91.3352356,11.97540951,33.46606064,105.1659622,0.350913614,0.062984899,4.410953045,0.00188322,0.035256952,0.010683367,0.434978813,125.1059113,0.518362522,0.049215324,0.077362314,0.251054525,1.34555161,9.561906815,0.035107754,0.123717993,0.097732551,0.394556105,0.043559588,3.407751799,9.561906815,1.204127908,168.2529602,ice-cream cup
ASC309,Lemon souffle,"lunch,dinner",asc_manual,705.6730347,168.5054779,13.43206787,6.947383881,10.01911354,11.67299652,0,5765.421875,2873.649902,523.637146,100.4219437,59.81223297,75.1561203,7.400844097,50.72784805,88.4409256,0.564599156,0.023253165,9.280590057,0,0.008818565,0,0.419641346,164.5569611,0.516877651,0,0.177215189,0,3.08227849,13.54852295,0.029770043,0.121930376,0.081065401,0.454504222,0.05385232,5.02953577,13.54852295,5.443037987,100.5274277,souffle cup
ASC310,Orange souffle,"lunch,dinner",asc_manual,704.6906128,168.2843018,14.19959068,6.798155785,9.725512505,12.30635262,0.224692628,5592.119629,2794.543213,502.5585022,97.54098511,59.03524399,73.80020905,8.227971077,49.22325897,101.2561417,0.646209002,0.027663935,8.903995514,0.002090164,0.011577869,0.000409836,0.400000006,159.8360596,0.509016395,0.059221312,0.172131136,0.435450822,2.993852377,15.54528713,0.036782786,0.120286882,0.112295084,0.459016383,0.052049179,5.386885166,15.54528713,7.850819588,214.6413879,souffle cup
ASC311,Vanilla souffle,"lunch,dinner",asc_manual,786.6184082,187.8539124,14.78069019,7.714758396,11.19429874,12.86046028,0,6452.942383,3215.034424,564.0183716,109.4252853,70.60229492,86.9581604,7.697471142,56.73057556,90.15862274,0.577563226,0.027572414,10.01724148,0.000275862,0.010827586,0,0.464183897,179.3103485,0.578390777,0,0.193103448,0,3.358620644,14.12160873,0.029705746,0.139057472,0.078735635,0.499471277,0.053452872,5.617011547,14.12160873,0.598390818,122.6896515,souffle cup
ASC312,Chocolate souffle,"lunch,dinner",asc_manual,792.6931763,189.3191986,14.74090958,7.879227161,11.36286354,12.6856823,0,6554.13623,3276.65918,565.7817993,108.1818161,71.54772186,94.95636749,14.67363644,56.06545639,109.2522736,0.71390909,0.080277272,9.903409004,0.000272727,0.010181818,0,0.552749991,177.2727356,0.581090927,0,0.190909088,0.020454546,3.320454359,14.47931767,0.031525001,0.138079539,0.10005682,0.493715912,0.053740907,5.553181648,14.47931767,0.591590941,121.8409042,souffle cup
ASC313,Pineapple souffle ,"lunch,dinner",asc_manual,821.3589478,196.1425781,15.51683235,8.064504623,11.72044563,13.4529705,0,6747.054688,3371.559326,597.0396118,117.821785,67.23019409,86.44554138,7.643564701,59.17079163,88.17079163,0.610445559,0.027282178,10.71534634,0,0.010346535,0,0.47502476,193.0693054,0.606435657,0,0.20792079,0,3.616336584,14.68316841,0.029730197,0.141324252,0.07778465,0.512462854,0.054519802,5.900990009,14.68316841,0.495049506,117.2524719,souffle cup
ASC314,Apple mousse,"lunch,dinner",asc_manual,447.8150635,106.9248657,12.76506805,4.208219051,4.273972511,10.55821896,1.59657526,2169.315186,1202.888306,422.7397156,57.67123413,33.76027298,43.7780838,8.406164169,28.78561592,109.3219147,0.475342453,0.040205479,6.267807961,0.004315068,0.036232878,0.229863018,0.278082192,66.98629761,0.363698632,0.900000036,0.115068488,2.25,2.001369715,9.65068531,0.032260273,0.058698628,0.187671229,0.303698629,0.05308219,3.091780663,9.65068531,3.967808247,183,bowl
ASC315,Rich chocolate mousse,"lunch,dinner",asc_manual,785.9358521,188.2603302,10.83705425,7.959429741,12.18508339,10.29738712,0,7000.33252,3583.8479,592.9880981,111.7054596,54.59382629,97.36817169,26.65558052,51.70546341,128.7719727,0.971353948,0.178180531,10.32066441,0,0.016460808,0,0.679857492,167.2779083,0.630023777,0,0.199524939,0.21947743,3.470308781,15.03087902,0.030266032,0.11199525,0.125059381,0.449097395,0.051524941,5.229453564,15.03087902,0.332541585,105.1876526,cup
ASC316,Mango mousse,"lunch,dinner",asc_manual,520.6307983,124.9756851,9.140071869,3.207240105,8.466129303,8.89250946,0.88451612,5302.867188,2240.775879,332.6308289,23.65591431,51.38082504,40.02240372,10.4793911,19.62451553,113.7096786,0.348996401,0.050501794,1.273584247,0.009412186,0.108494624,0.007168459,0.196057349,125.161293,0.33089605,1.686344147,0,3.312724113,0,39.67114639,0.026487455,0.101003587,0.164802864,0.185232982,0.067885302,1.936989188,39.67114639,15.32462406,844.6809692,cup
ASC317,Orange and pineapple cream,"lunch,dinner",asc_manual,422.9186707,101.1831131,11.95652199,1.436044812,5.428611755,11.37054729,1.031416535,3429.258301,1433.936035,200.8448792,15.42776966,35.00056076,29.61598778,8.4650774,10.17026615,114.9845734,0.40785414,0.025654979,0.078821883,0.005385694,0.224964932,0.00056101,0.119284719,81.62693024,0.231206179,0.149789616,0,1.245441794,0,11.84516144,0.04280505,0.065764375,0.149368867,0.181612909,0.045408133,1.959607363,11.84516144,22.31865311,290.6833191,bowl
ASC318,Charlotte rousse,"lunch,dinner",asc_manual,790.3310547,188.2864532,34.08068085,3.954910994,4.780652046,20.47618675,1.009288549,2717.563232,1359.162354,278.2167969,47.03557205,34.94841766,46.18216324,9.649160385,56.44604874,92.25889587,0.529486179,0.041051384,4.296640396,0.00243083,0.343142301,0.004347826,0.266620547,77.07509613,0.353952587,0.496245056,0.083003953,0.791501999,1.443675876,11.35029602,0.035644267,0.069258891,0.104644269,0.283023715,0.060130436,2.708893299,11.35029602,9.992588997,88.64545441,bowl
ASC319,Triffle pudding,"lunch,dinner",asc_manual,493.5192566,116.9670639,18.23686981,2.933378935,3.934662104,13.88887978,0.118049614,2200.468262,1133.235229,217.1582489,36.95466232,48.71856308,59.70658493,8.367407799,26.94525146,99.896492,0.471377254,0.043775879,3.703165054,0.001240376,0.074388362,0.002224123,0.314730555,46.80923843,0.236013696,0.287852854,0.071856283,0.0427716,1.249786139,9.823352814,0.026879385,0.070992298,0.202181354,0.296039343,0.047606502,2.508981943,9.823352814,6.606501102,114.8674088,bowl
ASC320,Snow flakes pudding,"lunch,dinner",asc_manual,399.5597534,95.21478271,8.072170258,4.674559593,4.968112946,8.014780045,0.033333331,2595.23584,1503.268066,292.57547,57.54716873,101.3283005,105.4545593,8.736949921,39.59811401,115.3553467,0.417672962,0.040446542,7.105345726,0.003301887,0.01408805,0,0.458836466,31.13207626,0.411320746,0.067610063,0.132075474,0.08742138,2.297169685,13.35880566,0.034154087,0.116965413,0.084512576,0.502154112,0.057314467,4.448427677,13.35880566,1.718868017,182.5314484,bowl
ASC321,Kulfi,"lunch,dinner",asc_manual,413.8219299,98.42650604,11.30266857,3.208611488,4.696408272,10.38653469,0.123090483,2548.096924,1467.587402,256.7958679,0,111.858284,94.04123688,10.62698078,23.96565247,114.0436859,0.195245817,0.044623133,0.92439729,0.003755812,0.031418629,0.020361321,0.347949058,0,0.466374964,0.015897378,0,0.096653342,0,6.920632362,0.030634534,0.104002669,0.105805568,0.321533412,0.039181847,1.86966455,6.920632362,1.866366148,185.9644165,kulfi
ASC322,Steamed orange pudding,"lunch,dinner",asc_manual,1163.994141,278.0331421,41.52545166,2.343419075,12.03508472,26.53405762,0.584868789,7542.229004,3037.576172,479.2101135,31.86404419,21.14798355,83.06090546,11.22695255,79.10389709,108.7577209,0.548899114,0.045518801,0.221453562,0.000930579,0.157795459,0.006048762,0.229848772,138.7989044,0.419861794,1.252559066,0.002618649,1.253489733,0.045545787,14.81036854,0.060255907,0.02997534,0.224845067,0.253721833,0.035572309,0.589153171,14.81036854,20.23078346,164.7750244,large slice
ASC323,Meringue and rice pudding,"lunch,dinner",asc_manual,474.2991028,112.9268799,14.60446453,4.836517811,4.050312519,10.87410736,0.166964293,2149.553467,1205.319702,230.625,40.8482132,85.43294525,92.81147003,8.944598198,44.15892792,110.875,0.367812514,0.044910714,6.813883781,0.002901786,0.044196431,0.012276785,0.414107144,22.0982151,0.319866061,0,0.173437491,0.066964291,1.630580306,11.02375031,0.035892859,0.1096875,0.178660706,0.518750012,0.054464284,3.706339359,11.02375031,1.345982194,151.0892792,bowl
ASC324,Cheese pudding,"lunch,dinner",asc_manual,1190.380737,285.014801,19.2738533,11.29107475,18.37196159,18.63185883,0.049630858,10555.28613,5356.95459,851.2990112,99.75528717,226.1070099,196.4073029,19.03193665,37.82953262,81.70261383,0.871277452,0.104749069,18.27062607,0.046147656,0.08315222,0.010369142,1.525358796,148.3450928,0.576565742,0.103421815,0.174201578,0.852231443,3.029863119,50.12865829,0.032360017,0.1031854,0.101692244,0.574139357,0.056914143,12.81127357,50.12865829,0.250103682,201.6529083,large slice
